bench/sim_c1.gds DL
, comp_id: 5, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 2984, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 3103, sub_comp_id: 4,num_vertices(sg) 24, obj_value: 1
, comp_id: 3253, sub_comp_id: 0,num_vertices(sg) 19, obj_value: 1
, comp_id: 3851, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 3866, sub_comp_id: 4,num_vertices(sg) 19, obj_value: 1
, comp_id: 3879, sub_comp_id: 13,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 3985, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 4261, sub_comp_id: 4,num_vertices(sg) 22, obj_value: 0.1
, comp_id: 4286, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 4304, sub_comp_id: 0,num_vertices(sg) 17, obj_value: 0.1
, comp_id: 4812, sub_comp_id: 1,num_vertices(sg) 19, obj_value: 1
, comp_id: 4850, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 5278, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 5430, sub_comp_id: 1,num_vertices(sg) 7, obj_value: 1
, comp_id: 5490, sub_comp_id: 4,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 5571, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 5588, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 5732, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 6230, sub_comp_id: 4,num_vertices(sg) 15, obj_value: 0.1
, comp_id: 6258, sub_comp_id: 11,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 6791, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 1
, comp_id: 6991, sub_comp_id: 11,num_vertices(sg) 34, obj_value: 0.2
, comp_id: 7031, sub_comp_id: 1,num_vertices(sg) 8, obj_value: 1
, comp_id: 7444, sub_comp_id: 0,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 7553, sub_comp_id: 3,num_vertices(sg) 29, obj_value: 0.1
, comp_id: 7830, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 7855, sub_comp_id: 2,num_vertices(sg) 15, obj_value: 0.1
, comp_id: 7920, sub_comp_id: 10,num_vertices(sg) 8, obj_value: 1
, comp_id: 7976, sub_comp_id: 5,num_vertices(sg) 14, obj_value: 1
, comp_id: 7979, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 8544, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 8822, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 8858, sub_comp_id: 0,num_vertices(sg) 25, obj_value: 0.1
, comp_id: 9082, sub_comp_id: 5,num_vertices(sg) 14, obj_value: 1
, comp_id: 9082, sub_comp_id: 11,num_vertices(sg) 18, obj_value: 0.1
, comp_id: 9083, sub_comp_id: 1,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 9120, sub_comp_id: 1,num_vertices(sg) 8, obj_value: 1
, comp_id: 9529, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 9563, sub_comp_id: 5,num_vertices(sg) 17, obj_value: 1
, comp_id: 9843, sub_comp_id: 4,num_vertices(sg) 23, obj_value: 1
, comp_id: 9963, sub_comp_id: 2,num_vertices(sg) 18, obj_value: 0.1
, comp_id: 9977, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 10189, sub_comp_id: 0,num_vertices(sg) 22, obj_value: 0.1
, comp_id: 10504, sub_comp_id: 0,num_vertices(sg) 19, obj_value: 1
, comp_id: 10799, sub_comp_id: 0,num_vertices(sg) 17, obj_value: 0.1
, comp_id: 10878, sub_comp_id: 1,num_vertices(sg) 7, obj_value: 1
, comp_id: 11021, sub_comp_id: 4,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 11320, sub_comp_id: 0,num_vertices(sg) 15, obj_value: 0.1
, comp_id: 11370, sub_comp_id: 1,num_vertices(sg) 19, obj_value: 1
, comp_id: 11930, sub_comp_id: 4,num_vertices(sg) 20, obj_value: 1
, comp_id: 12341, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 12504, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 12645, sub_comp_id: 5,num_vertices(sg) 28, obj_value: 0.1
, comp_id: 13091, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 13339, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 13714, sub_comp_id: 12,num_vertices(sg) 8, obj_value: 1
, comp_id: 13958, sub_comp_id: 4,num_vertices(sg) 19, obj_value: 1
, comp_id: 14097, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 14192, sub_comp_id: 0,num_vertices(sg) 18, obj_value: 0.1
, comp_id: 14270, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 14310, sub_comp_id: 7,num_vertices(sg) 8, obj_value: 1
, comp_id: 14326, sub_comp_id: 0,num_vertices(sg) 16, obj_value: 0.1
, comp_id: 14468, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 14642, sub_comp_id: 1,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 14740, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 14874, sub_comp_id: 5,num_vertices(sg) 7, obj_value: 1
, comp_id: 15064, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 15113, sub_comp_id: 5,num_vertices(sg) 26, obj_value: 1
, comp_id: 15289, sub_comp_id: 4,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 15427, sub_comp_id: 4,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 15427, sub_comp_id: 6,num_vertices(sg) 8, obj_value: 1
bench/sim_s4.gds DL
, comp_id: 0, sub_comp_id: 32,num_vertices(sg) 19, obj_value: 1
, comp_id: 0, sub_comp_id: 37,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 178, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 179, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 1
, comp_id: 356, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 847, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 1358, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 1710, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 1714, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 1724, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 2012, sub_comp_id: 4,num_vertices(sg) 20, obj_value: 1
, comp_id: 2019, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 2075, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 2110, sub_comp_id: 5,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 2270, sub_comp_id: 0,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 2361, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 2400, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 2582, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 2591, sub_comp_id: 4,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 2741, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 2744, sub_comp_id: 4,num_vertices(sg) 20, obj_value: 1
, comp_id: 2818, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 3156, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 3256, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 3315, sub_comp_id: 2,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 3489, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 3499, sub_comp_id: 2,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 3569, sub_comp_id: 1,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 3591, sub_comp_id: 2,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 3605, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 3639, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 3741, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 3930, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 3946, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 3957, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 3975, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 4333, sub_comp_id: 4,num_vertices(sg) 20, obj_value: 1
, comp_id: 4483, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 4553, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 4636, sub_comp_id: 2,num_vertices(sg) 7, obj_value: 0.1
, comp_id: 4852, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 4902, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 4938, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 5078, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 5231, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 5273, sub_comp_id: 1,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 5587, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 5591, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 5730, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 5821, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 5848, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 5856, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 1
, comp_id: 5943, sub_comp_id: 0,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 5956, sub_comp_id: 1,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 6407, sub_comp_id: 4,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 6527, sub_comp_id: 0,num_vertices(sg) 7, obj_value: 0.1
, comp_id: 6615, sub_comp_id: 18,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 6700, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 6771, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 6772, sub_comp_id: 4,num_vertices(sg) 20, obj_value: 1
, comp_id: 6828, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 6854, sub_comp_id: 4,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 7491, sub_comp_id: 0,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 7662, sub_comp_id: 5,num_vertices(sg) 22, obj_value: 1
, comp_id: 7679, sub_comp_id: 2,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 7707, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 7720, sub_comp_id: 4,num_vertices(sg) 22, obj_value: 1
, comp_id: 7774, sub_comp_id: 0,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 7941, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 8137, sub_comp_id: 2,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 8248, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 8268, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 8353, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 8477, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 8552, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 8734, sub_comp_id: 0,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 8752, sub_comp_id: 4,num_vertices(sg) 19, obj_value: 1
, comp_id: 8873, sub_comp_id: 1,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 8935, sub_comp_id: 3,num_vertices(sg) 30, obj_value: 0.1
, comp_id: 9004, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 9066, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 9078, sub_comp_id: 1,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 9087, sub_comp_id: 1,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 9194, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 9217, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 9226, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 9229, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 9346, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 9419, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 9715, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 9715, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 9750, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 9859, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 10057, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 10136, sub_comp_id: 0,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 10379, sub_comp_id: 6,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 10661, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 10716, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 10717, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 10732, sub_comp_id: 0,num_vertices(sg) 19, obj_value: 0.1
, comp_id: 10814, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 11116, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 11241, sub_comp_id: 2,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 11251, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 11257, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 11281, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 11680, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 11686, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 11691, sub_comp_id: 4,num_vertices(sg) 20, obj_value: 1
, comp_id: 11714, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 12140, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 12532, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 12647, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 13060, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 13169, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 13262, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 13319, sub_comp_id: 0,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 13320, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 13337, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 13365, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 13396, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 13437, sub_comp_id: 1,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 13511, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 13567, sub_comp_id: 2,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 13666, sub_comp_id: 12,num_vertices(sg) 7, obj_value: 1
, comp_id: 13758, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 13998, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 14090, sub_comp_id: 1,num_vertices(sg) 17, obj_value: 0.1
, comp_id: 14245, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 14246, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 14326, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 14341, sub_comp_id: 1,num_vertices(sg) 19, obj_value: 0.1
, comp_id: 14552, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 14682, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 14708, sub_comp_id: 4,num_vertices(sg) 19, obj_value: 1
, comp_id: 14720, sub_comp_id: 0,num_vertices(sg) 16, obj_value: 0.1
, comp_id: 14786, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 14819, sub_comp_id: 5,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 14838, sub_comp_id: 0,num_vertices(sg) 20, obj_value: 1
, comp_id: 14848, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 14873, sub_comp_id: 2,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 14929, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 15064, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 15072, sub_comp_id: 1,num_vertices(sg) 7, obj_value: 1
, comp_id: 15190, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 15281, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 15415, sub_comp_id: 1,num_vertices(sg) 25, obj_value: 0.1
, comp_id: 15466, sub_comp_id: 1,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 15684, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 15880, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 15957, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 16008, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 0.1
bench/sim_s5.gds DL
, comp_id: 1, sub_comp_id: 16,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 1, sub_comp_id: 21,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 5, sub_comp_id: 25,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 47, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 104, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 119, sub_comp_id: 0,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 218, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 262, sub_comp_id: 4,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 272, sub_comp_id: 1,num_vertices(sg) 16, obj_value: 0.1
, comp_id: 298, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 332, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 367, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 404, sub_comp_id: 4,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 753, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 1011, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 1060, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 1134, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 1240, sub_comp_id: 2,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 1286, sub_comp_id: 0,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 1375, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 1478, sub_comp_id: 5,num_vertices(sg) 15, obj_value: 1
, comp_id: 1533, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 1672, sub_comp_id: 1,num_vertices(sg) 7, obj_value: 0.1
, comp_id: 1804, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 1812, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 1816, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 1902, sub_comp_id: 4,num_vertices(sg) 20, obj_value: 1
, comp_id: 2306, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 1
, comp_id: 2399, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 2416, sub_comp_id: 4,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 2424, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 3058, sub_comp_id: 0,num_vertices(sg) 15, obj_value: 0.1
, comp_id: 3129, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 3133, sub_comp_id: 4,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 3196, sub_comp_id: 0,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 3245, sub_comp_id: 1,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 3505, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 3570, sub_comp_id: 1,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 3577, sub_comp_id: 0,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 3680, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 3757, sub_comp_id: 0,num_vertices(sg) 15, obj_value: 0.1
, comp_id: 3898, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 3899, sub_comp_id: 2,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 3930, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 3992, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 4089, sub_comp_id: 1,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 4475, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 4560, sub_comp_id: 1,num_vertices(sg) 8, obj_value: 1
, comp_id: 4591, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 4659, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 4864, sub_comp_id: 1,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 5059, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 5099, sub_comp_id: 1,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 5367, sub_comp_id: 1,num_vertices(sg) 7, obj_value: 1
, comp_id: 5385, sub_comp_id: 1,num_vertices(sg) 7, obj_value: 1
, comp_id: 5407, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 5421, sub_comp_id: 2,num_vertices(sg) 8, obj_value: 0.1
, comp_id: 5447, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 5748, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 5755, sub_comp_id: 1,num_vertices(sg) 7, obj_value: 1
, comp_id: 5833, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 6054, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 6087, sub_comp_id: 1,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 6091, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 6218, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 6451, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 6496, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 6507, sub_comp_id: 4,num_vertices(sg) 28, obj_value: 0.1
, comp_id: 6512, sub_comp_id: 1,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 6553, sub_comp_id: 6,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 6741, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 6753, sub_comp_id: 2,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 6907, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 6947, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 6951, sub_comp_id: 1,num_vertices(sg) 8, obj_value: 1
, comp_id: 6962, sub_comp_id: 0,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 6973, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 7104, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 7112, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 7114, sub_comp_id: 2,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 7287, sub_comp_id: 1,num_vertices(sg) 8, obj_value: 1
, comp_id: 7316, sub_comp_id: 4,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 7329, sub_comp_id: 1,num_vertices(sg) 16, obj_value: 1
, comp_id: 7329, sub_comp_id: 5,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 7346, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 7393, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 7395, sub_comp_id: 2,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 7436, sub_comp_id: 0,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 7498, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 7808, sub_comp_id: 1,num_vertices(sg) 19, obj_value: 0.1
, comp_id: 8144, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 8326, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 8344, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 8604, sub_comp_id: 5,num_vertices(sg) 8, obj_value: 1
, comp_id: 8672, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
, comp_id: 8710, sub_comp_id: 5,num_vertices(sg) 7, obj_value: 1
, comp_id: 8719, sub_comp_id: 0,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 8839, sub_comp_id: 2,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 8936, sub_comp_id: 4,num_vertices(sg) 22, obj_value: 0.1
, comp_id: 9051, sub_comp_id: 3,num_vertices(sg) 13, obj_value: 0.2
, comp_id: 9052, sub_comp_id: 1,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 9384, sub_comp_id: 1,num_vertices(sg) 8, obj_value: 1
, comp_id: 9474, sub_comp_id: 2,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 9510, sub_comp_id: 0,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 9664, sub_comp_id: 0,num_vertices(sg) 15, obj_value: 0.1
